xe;ye;ze;alpha;beta;gamma
-0.224379748;0.13589707;0.927326262;167.5027771;-6.669418335;37.16106415
-0.066330828;0.326257586;1.310565948;3.701529264;-46.57497787;-4.459145546
0.077587157;0.122938901;0.725583911;80.39666748;-42.84549713;-94.09790039
-0.083523855;0.026629902;1.003440857;-123.9353256;2.90809679;-88.86302948
-0.131145641;-0.256261617;0.871286273;-53.34850693;23.41606522;-157.1841583
0.603437543;0.310747623;0.812254965;-60.52207947;-41.29182434;-64.12732697
0.035943523;1.055837512;1.43542707;-155.3178253;22.32618713;-67.22953796
0.609909236;-1.047610521;0.686416686;141.7942963;57.90475845;73.63592529
-0.27218318;0.109984927;0.862273037;106.4962311;-75.28401947;-98.41473389
0.079490237;0.258770436;0.61866641;-26.11375046;1.812008381;-170.8778381
0.122822359;0.229685009;0.394494742;130.793457;5.812666416;-31.70356178
-0.533719182;-0.952556729;1.022875547;95.41407013;-45.83116531;163.2044678
0.208980575;0.302468807;0.95222187;-112.2300415;-68.9832077;-139.6892395
-0.066957191;0.380263656;0.328535229;-75.29273224;-23.88741875;-77.983284
0.065018296;0.127671763;0.99368751;-168.3514099;25.90476418;10.28219318
0.200701267;-0.043459646;1.024522781;-161.7889099;48.2944603;71.97008514
0.382748216;0.551499605;1.976533532;-16.03860664;-43.66871262;148.8299866
-0.099101312;-0.161358237;0.912304282;20.33942604;2.280031443;9.580680847
0.339610815;-0.062955454;1.018324256;-85.8061676;-36.35614014;-71.5473938
-0.043999106;0.094017386;1.136467218;34.4071846;-47.51216888;-64.79113007
-0.086302787;0.331693828;0.946050882;-25.72820473;19.02406311;-136.4840546
0.345144778;-0.249211878;0.574519813;116.0834503;-49.89972305;154.1830902
0.055266183;-0.045920193;1.095778108;61.46232605;21.41217232;-6.890785694
-0.087371036;0.097411901;0.58683759;-102.4591522;43.02782822;76.1431427
-0.157125026;-0.130574673;1.024240136;-47.57511902;61.75909805;-157.9606171
0.242403001;0.358562768;1.164595842;12.3251791;7.798137188;143.80867
-0.141947642;0.16562961;0.676862478;46.50888062;61.16874313;139.6140747
0.124767609;-0.309513867;0.841155529;-95.28276825;-47.48669434;13.57509232
-0.407881439;-0.086074702;1.128794074;-22.30529785;-20.15176773;-52.37932587
-0.078234799;0.255112588;1.084084511;-176.0581512;-5.463620186;49.46813202
-0.222748756;-0.047931571;0.891848445;-30.23771286;46.36830521;-77.11340332
0.059081104;-0.385887653;1.3179003;-86.98339081;4.15862751;-9.086972237
-0.057810925;-0.235753044;1.046896338;18.45013809;-25.06206703;-27.12538719
0.438972592;0.167139962;-0.2977871;65.95119476;26.54016685;103.0545883
-0.732624292;0.130345196;0.272062838;-97.96455383;-50.87293243;14.75741959
0.125996992;0.193810061;0.806337297;-34.59758377;-6.903615952;32.3236618
-0.257020414;0.059256926;0.048974898;176.1294708;24.70981598;9.213273048
0.375167966;-0.050300762;-0.122997865;33.44066238;55.77204132;-166.6485138
0.048397128;0.321712703;1.032627344;-163.1093903;16.95927048;27.52359772
0.188353181;0.214259773;0.763106525;152.149826;29.91853714;47.92176056
-0.080258489;0.061936826;0.912500381;-86.06260681;-46.39373779;153.6516724
-0.240570217;0.103205189;1.17334199;-108.577774;14.03231335;95.21955872
0.01936812;0.184919536;0.620218754;-59.91451645;-14.92589092;-77.59846497
0.202144593;-0.085487202;0.596840739;-6.238255501;21.6230526;136.0052185
-0.137966573;0.026539683;1.081156969;137.9264984;-6.641637325;-144.5375824
0.022396963;-0.126300007;0.846576393;134.9390717;-18.95575142;-118.3404465
0.368819445;-0.251313865;1.494539618;171.4120483;55.83070374;-177.3124084
-0.226531386;0.089785382;0.746971846;-47.4034729;43.94872665;65.06472015
0.226985008;-0.555314302;1.777201891;-111.3684769;22.84416199;65.89538574
0.170655772;0.067765042;0.55919683;-170.1540375;1.792543054;-93.94830322
0.052120574;-0.261285424;0.868627012;-80.59442139;-41.29043961;33.02083588
0.93985343;-0.368543386;0.829947412;-160.4197235;-4.327019691;-88.20418549
-0.052119963;-0.108758017;0.475003183;53.76583862;-30.41926575;16.12978363
0.220339596;0.032559562;0.740462899;-175.873291;67.76159668;149.8114777
-0.529357374;0.074570537;0.683787107;163.0965576;-0.589985311;-13.18217945
0.164709404;0.098046869;0.633325815;154.9917145;-56.50918961;-80.93878174
0.953585684;-0.148347229;1.257586479;-154.7388916;-49.63368225;179.6525269
0.153661847;0.060703777;0.872966707;-20.79286194;37.62734985;22.19462585
-0.079939909;-0.199748963;1.853177428;9.149708748;26.12569427;49.11353683
-0.290697545;0.034464926;0.640843153;-122.3358765;-0.194010183;104.5288925
-0.070027471;-0.196269542;0.962625682;114.1943283;-8.256308556;65.76737213
-0.118505955;-0.060254768;0.755604267;-60.5536499;-2.13178134;-144.6254425
-0.119499646;-0.104789332;1.295837641;-34.67234802;-35.9915657;-34.87829208
0.344950736;-0.018646766;1.847337008;-74.20114136;-3.225812674;-70.69469452
-0.501054525;0.089701392;0.844130278;61.36408615;6.811876297;137.8428955
0.153719306;-0.020832852;0.600153983;148.7932739;54.3365097;-128.855072
0.21291548;-0.207574546;0.707691669;-126.379509;-19.20951462;30.53084564
-0.016398288;-0.30676049;0.369114816;153.4818268;31.90774345;56.08263397
0.640558243;0.237166196;0.117560208;-174.4875336;-25.77955246;-162.562088
-0.040301748;0.272208035;0.82820487;141.9290924;-1.272237539;123.6201019
0.223977655;0.723735094;1.516623497;-172.427887;-13.02194977;106.7103653
-0.717858136;0.634339333;1.30170548;175.8050537;-24.61963654;-64.26604462
0.254586846;0.013823107;0.690041304;15.08983231;-1.224056959;62.06922913
0.058687329;0.23368232;0.883705318;40.61672974;-57.05319977;57.09328842
0.157010943;0.114232168;1.365602016;135.6275177;-55.27877045;92.57175446
0.030338466;0.093481049;0.701268256;-119.2632828;31.24160576;-75.95770264
0.075201824;-0.006732678;0.869946778;30.62535858;18.84659767;-25.76906586
0.146856666;-0.037179582;0.455607355;-90.78063965;-48.9239006;-69.45825958
0.276370883;0.81200546;0.809276938;40.72412109;26.32439804;133.730484
0.009871989;-0.197710365;0.816404462;-139.2667389;-16.16742516;114.7122498
-0.250847638;-0.038398854;0.345760852;18.89905739;2.819163084;-1.596809506
0.004473362;-0.326129556;0.697685182;-166.7462616;22.49278259;6.186048031
-0.215136811;-0.056069441;0.98142606;-26.45387459;-25.95746994;-15.25575829
0.973295271;-0.094774187;0.693986535;116.5256195;-78.96104431;33.57416916
0.06688188;0.211845979;1.002696157;178.5077515;-1.371267438;-113.6060181
0.026522405;0.249640301;0.440302044;9.436014175;12.08589363;-71.38935852
-0.043455854;-0.190288752;0.790018678;-97.76541901;48.9197731;30.47901154
-0.238506973;0.106803089;0.813331723;-162.8178558;40.19177628;110.4796448
0.081347927;-0.031515248;0.777490377;71.58532715;-74.87597656;31.40177727
0.385878056;-0.805497646;1.386245012;-17.30557442;26.25149727;114.2114105
-0.001311064;-0.101439908;0.714646816;-152.2193604;-13.57636833;-73.68815613
-0.181820944;0.027489506;0.783233523;98.22468567;21.72224617;103.2269974
-0.423832178;-0.290111095;1.195616364;147.1770935;-0.121032752;87.86122131
0.132508293;-0.227297157;1.955527067;-0.142473444;61.36112976;-25.77722359
0.887824893;0.568689942;1.017251611;92.41600037;-22.61936951;24.77507782
0.616007626;-0.626681566;0.02103148;-154.3430481;-21.31255341;176.0842438
0.169230744;-1.245452285;0.49604848;50.74341583;-41.6155014;55.52114487
-0.01309387;0.138986573;1.08536458;-137.1142273;8.94204998;53.9242897
0.011287775;0.256072611;0.782289386;-79.61540222;56.48193359;-104.7041092
-0.006751079;0.107985184;0.576117635;-174.6791534;22.08964157;-140.3586731
0.079506077;0.250159532;0.726077557;-102.912735;-20.0016861;-124.8556824
1.19199419;-0.306488186;0.42347163;158.8838654;35.4764328;41.13351822
-0.07631842;-0.873993397;1.209250093;12.4942112;51.93502808;0.760927439
0.581376553;-0.037913576;0.753866851;124.4326859;29.50999641;-114.4870453
-0.079251565;-0.185417444;0.806781471;90.90397644;42.83733368;49.65180206
-0.134213582;-1.018606067;0.324052095;-138.8493042;-60.76813889;29.02073288
0.084060676;-0.330764502;0.749229491;-168.7693634;-6.350535393;-78.96321869
0.436179459;0.22647275;1.499534965;51.11570358;-19.07445526;85.43828583
0.173374265;0.011644669;0.855461538;-155.6589966;44.9312439;-30.66417122
0.139280394;-0.201987103;0.637370825;-177.9233856;-17.29330826;-1.599968433
0.298977256;0.041233759;0.867572188;130.935318;-2.787710905;66.95658875
-0.771422207;0.418102175;0.849822342;-97.32255554;28.09013939;66.46582031
-0.149530649;0.176154047;0.759259343;-9.339913368;22.0033493;31.31469536
-0.339104354;0.196512446;0.710625529;86.44448853;21.16525269;174.1606598
-0.061616935;0.143544376;0.606200218;-170.5990753;24.66924858;155.6951294
0.080444984;0.186772317;0.787862241;-82.18867493;12.465765;83.18960571
0.066971175;0.25467819;0.668896198;118.4478455;-6.147277355;81.72901917
0.306424022;-0.296782047;0.581516623;-93.99267578;71.05576324;-24.21734619
0.161575824;-0.197133332;0.688623011;-173.3491974;44.04367447;148.3922272
0.225571066;-0.105410382;1.316725254;98.32305145;64.49944305;-131.7680969
0.230819851;-0.031560294;0.944013119;-7.141354561;-25.80618286;-31.97872734
-0.198254824;0.345066547;0.927012324;67.3902359;51.88407135;-145.517334
-0.091557205;0.967589378;1.273699284;139.2186127;-9.248049736;-91.86307526
-0.211969614;-0.174476162;0.706701219;74.99487305;-38.52824783;6.759789944
-0.025454897;0.361526012;1.198966503;-168.3029022;-49.97093964;-160.0889893
0.427558959;-0.775662303;1.245430827;120.6643448;64.98127747;-105.7809677
0.088280149;0.353992343;0.91828686;-137.6611481;35.98247528;18.70370293
0.21472317;0.17446658;0.701540768;82.64962006;61.31772232;161.4123383
0.537251711;0.629463196;0.980900228;160.7351227;47.46610641;31.03570747
0.156832561;-0.523282409;1.264284372;-32.06591415;-10.95555115;54.52593994
0.422745109;0.486081988;0.734885097;-104.4988785;30.82143784;130.7522736
0.07258673;-0.247491792;0.796613276;93.81394196;33.47678757;-106.6336136
-0.069416329;-0.653680086;0.621540904;-18.5527668;-11.8011179;7.342899799
-0.216474101;0.137411982;1.08406508;-154.0067444;22.49707222;-129.0816345
0.014411081;-0.347669572;0.770861685;152.9804688;8.626396179;171.7248688
0.079491235;0.090505391;1.109064341;-144.2764282;-35.38654709;163.4836121
-0.11971502;-0.111658141;1.569397211;-12.26528168;-12.36516285;56.67935944
-0.246264085;0.06151785;0.690413892;95.91695404;2.265508413;72.51551056
0.08288978;0.023462623;0.586655438;173.1110687;-40.08766556;125.1368103
-0.010406271;-0.091514573;1.002953172;4.489422321;2.531961203;43.27364731
0.081549317;-0.186657727;0.10704954;-174.0847931;-2.064228773;-75.52610779
-0.720362067;0.67293036;1.143253088;120.5570984;-11.62857151;-151.0908966
-0.711081743;-0.852512836;0.531264305;-29.58362579;27.54013634;88.53206635
-0.640761495;-0.222211614;0.899511933;174.6010284;11.4440527;-111.7927704
0.012411502;0.229397982;1.225799322;-152.0000916;-16.27269936;113.1973267
0.25753203;0.04956872;0.695094228;174.3860016;88.5243454;-31.22799683
0.337614;-0.332451463;0.805262446;166.8546295;-17.28136063;-136.9765472
0.178630441;0.528857827;0.8514781;31.72268105;-4.212621689;20.57417488
-0.131565407;-0.060197331;1.02005887;-134.6753235;-25.19501686;-124.4726715
0.188850731;-0.185668677;0.655177295;55.2069664;-2.961212873;-174.9468231
0.72486496;0.032507107;0.772734284;-149.941925;-17.99726677;131.2207489
-0.28690809;0.272826582;1.206831694;51.32349777;18.34856987;178.4251709
-0.02634725;-0.190585345;0.902731955;-145.9247284;-16.29906845;-80.23921967
0.615517735;0.408129156;0.71021539;60.36312103;46.32055664;155.3258057
-0.111668594;-0.057542458;0.686186194;78.39349365;-25.3819294;-92.88684845
0.634755254;0.008658308;0.532763064;29.99454308;17.73800659;68.98014832
0.093416899;-0.053136326;0.886966407;49.6669426;14.56587505;-168.0350189
-0.080750227;0.006981902;1.057746649;-36.07131195;-53.787117;169.1405029
-0.286579669;1.105295658;0.936411381;-20.76733971;42.52729416;-160.1997681
0.174181044;-0.256985664;0.654915392;-159.7519989;-47.83918381;-91.33712006
-0.636090159;-0.321508884;1.378477812;50.04494858;-49.09893036;-171.292984
-0.179661766;-0.226447508;0.63482517;-36.22184753;-36.96819687;-28.23952293
-0.112245075;0.173046544;0.662137032;-42.04663849;-2.206640244;-66.77346802
0.421402872;0.244217873;0.37954554;145.8165131;-24.93557167;-154.9762115
-0.084805861;-0.246266618;0.853370905;117.281395;52.07248688;-118.4977875
0.082922831;-0.108349688;0.535506248;29.99276352;24.28241539;125.6009064
-0.132677376;-0.151280373;0.948278368;76.75035095;-7.128994942;-145.8434753
-0.288130134;-0.120908402;0.750773728;-135.2665863;-10.16533375;83.94225311
0.199752778;0.013052687;0.8315624;48.39022827;37.11273193;-143.2304993
0.217653424;0.212846994;-0.1059407;-151.3700256;15.90089417;-168.7849579
-0.18645826;-0.0064671;0.850600302;121.1267776;-50.66727066;111.8975525
0.068438783;0.19569546;1.275804996;-27.14220428;76.37486267;151.7563171
0.10669554;0.018712111;0.529726624;27.09875488;65.12332153;-164.8942871
0.038903467;-0.119836852;1.042808414;-21.92758369;52.25850677;177.69487
0.246082038;-0.038059451;0.629510462;169.9777679;28.47817612;82.75775909
-0.064209022;0.261969447;-0.137691289;-74.25051117;-80.62107086;-170.6941833
-0.122577682;-0.012202773;0.814260006;-24.28147125;-8.027726173;10.58412361
-0.833862543;0.049541175;-0.126790062;-73.0147171;25.75198746;-45.54056549
-1.031821847;0.436549872;0.272451788;142.2029419;17.84393692;111.9379959
0.22695376;0.169118971;0.941049814;1.823529243;23.81216431;-162.3264465
0.02355906;0.233260006;0.747538507;83.83275604;-20.27671242;41.93888474
0.450959384;0.505172491;1.171143055;66.70670319;-25.1001091;-179.0571594
0.206429377;0.019257268;0.723102987;-104.4550934;22.4977169;115.2926254
0.077796519;-0.158514738;2.142697334;-52.51612473;10.72776413;81.95584869
0.342886925;-0.104385264;1.12566328;-35.24910736;-33.86738205;65.10123444
0.129062176;0.181074798;0.593015671;-1.100104928;10.10373974;64.88965607
-0.194708467;-0.062018521;0.644654393;-154.4211578;-73.0815506;57.6444931
0.019938197;-0.140098393;0.754798889;26.54274368;37.86923599;-66.02168274
-0.343122721;-0.02945517;0.734446168;106.088974;-30.94945145;-50.5447731
-0.138902053;-0.101600483;0.75441283;-137.26651;-15.8587923;-166.0156708
-0.257597983;0.068160333;0.881655216;163.0590057;48.42402267;71.51898193
0.218355;-0.092250615;0.81087625;-133.4687195;80.91995239;79.40745544
0.000256753;-0.077507034;0.98415941;17.89449501;10.42238712;3.218889236
-0.454346567;-0.145175144;-0.000395118;-83.92649078;33.22253036;-75.54878235
0.187634975;-0.186199814;0.662632227;-143.1863556;14.61069679;93.32063293
0.03877268;-0.150719628;1.039978743;155.3931427;15.7075243;-112.5770798
-0.05757767;-0.242448196;0.790982664;44.18822861;0.083364196;-154.583313
-0.301566362;0.018416723;0.656056464;162.3484955;-15.55392838;-52.33893204
-0.880314469;-0.728641391;0.494459003;-49.4016304;-53.09835434;115.3472214
-0.033422023;-0.294062734;0.823504448;91.0327301;-39.85716629;-35.34098816
0.287388235;0.030947827;0.656223416;29.34884834;-5.066957474;38.30431366
-0.003836557;0.25394392;0.563055158;-3.779014349;29.57620049;127.7933197
0.614766955;-0.340080142;0.102888778;-175.9217987;-42.36395645;-62.16540527
-0.001078036;-0.195772767;0.526314735;94.13924408;-37.36310959;91.05117035
0.365925908;0.685234427;0.407479823;18.32600975;-40.20962524;-81.15364838
0.950050354;-0.671941161;0.867224097;0.54850626;-34.78587341;154.8391113
-0.467394829;0.272461861;1.961821675;148.6747894;35.26487732;-155.1612244
0.465038121;-0.035865579;-0.207242802;94.388237;2.672646999;-105.6761703
0.125441313;-0.168613762;0.703858674;-91.21375275;7.242106915;93.12476349
0.282152712;0.138442099;0.641988814;99.6245575;-7.935678482;-107.6884689
0.381051093;0.692788482;0.459813058;31.20060539;-23.74260521;49.84784317
0.091901079;-0.07193426;0.79123044;126.7182465;57.3190155;75.21974182
-0.006030478;-0.226761073;2.05043602;-14.26896858;25.64735603;163.9820099
-0.093826227;-0.132343799;0.794162691;-127.879982;-15.77498436;-57.53911972
0.224289343;-0.034559853;1.906877518;174.5418549;2.054797173;-171.3619385
-0.078886747;0.061548769;0.579565048;83.04663086;-28.18265533;127.3224182
0.304256082;-0.426405013;1.627930284;-79.98685455;-15.83011436;176.5553284
-0.26652503;0.077288598;0.843884587;31.82129097;-48.85519791;-59.7461319
0.032613359;0.085439116;0.800508022;-54.8069191;-2.020045757;-122.2120132
0.500880361;-0.377716035;1.769244552;-130.1782532;-53.10655975;-27.08468437
-0.376552731;-0.014776852;1.484383583;41.10183334;-49.99305725;-90.3161087
-0.566624343;-0.347751617;0.191072702;-111.8572693;-13.93116188;-45.12960434
-0.073736221;0.272476941;0.644216776;-69.77880096;76.56303406;128.972229
0.027950477;0.235229179;1.866916656;-133.3403625;-33.00933838;-91.52735901
0.035470426;-0.293709755;0.631784081;53.82360458;-20.15056038;-3.179918051
0.051884517;0.213673532;-0.277962357;27.60224724;-6.830492496;-86.83786774
-0.581404269;0.653587937;1.37327528;-112.5475388;0.470902443;38.57234192
0.086964294;-0.219686657;1.536330342;-116.9921494;-77.79125214;-117.8207779
-1.215594292;0.07798294;0.787805915;164.0218811;70.07958984;149.958786
0.532372355;-0.414126873;0.403389126;120.5496826;7.548906803;52.0147934
0.064838871;0.137878388;0.73442322;-141.8656769;-35.09935379;-54.38385773
-0.156604901;-1.050672054;0.483092666;-4.580986977;-67.50074005;-152.7489777
-0.805212498;-0.84155184;1.306431293;-153.7095642;-77.61478424;-156.0075684
0.069458932;-0.105842926;0.608620763;-1.1883564;-47.63564301;114.3730927
0.086867452;-0.05067157;0.734854221;144.9641571;-10.07273579;33.61198425
0.184639364;0.212007985;0.898299873;45.52367783;29.35809708;126.1128311
0.037243359;-0.339801013;2.123410463;32.97974777;67.36452484;-56.24592209
0.035528477;0.904158235;0.469905138;39.50555038;70.31864166;141.4290466
-0.037355676;-0.207168221;0.838424861;-115.1288071;8.806074142;-85.17922974
0.127908975;0.211714625;0.866491675;-160.4761353;-17.11974335;42.94934464
0.225032836;-0.024963327;0.980924189;29.61308479;-40.76276016;44.32435226
-0.679305673;-1.057367206;0.735937655;-100.3779068;-37.47249222;80.27532196
0.223566592;0.117603898;0.572908461;-159.7156372;-11.13854885;-157.4920197
0.179048464;-0.177206889;0.850346446;-164.690033;57.58028412;162.2253571
0.211640328;-0.132465929;0.835210145;34.29654694;25.16087723;-47.63047028
0.043797366;-0.055222787;0.987916529;177.9906616;-14.50563812;112.1673508
